id,company_name,industry,country,employee_count,annual_revenue_million,profit_margin_percent,founded_year,customer_count,market_rating,created_date,region
13373,RetailHub_13373,Retail,India,1754,359.1,25.45,1992,4690,2.5,06-01-2024,Asia
13374,BuildWorks_13374,Manufacturing,Germany,1020,279.51,41.08,2002,26321,2.2,05-10-2025,Europe
13375,MediCorp_13375,Healthcare,Canada,903,502.61,30.92,2004,40151,2.8,09-05-2025,North America
13376,FinTrust_13376,Finance,USA,2817,86.76,5.14,2005,53473,3.6,24-04-2024,North America
13377,TechNova_13377,Technology,India,2742,747.1,36.65,2006,79572,4.9,13-12-2024,Asia
13378,RetailHub_13378,Retail,Germany,4005,1006.21,39.12,2014,56102,4.8,29-03-2025,Europe
13379,BuildWorks_13379,Manufacturing,Canada,4407,520.13,37.86,2012,43952,1.4,28-04-2024,North America
13380,MediCorp_13380,Healthcare,USA,3933,220.83,30.48,2005,40289,3.6,30-06-2025,North America
13381,FinTrust_13381,Finance,India,123,863.58,5.04,2017,21921,0.5,19-04-2025,Asia
13382,TechNova_13382,Technology,Germany,3075,503.42,43.79,1990,80773,3,23-11-2025,Europe
13383,RetailHub_13383,Retail,Canada,3515,183.21,20.11,2001,51353,4.2,26-02-2026,North America
13384,BuildWorks_13384,Manufacturing,USA,350,343.14,10.02,2017,9331,4.5,17-06-2024,North America
13385,MediCorp_13385,Healthcare,India,4324,76.78,40.89,1999,13676,1.8,16-06-2024,Asia
13386,FinTrust_13386,Finance,Germany,1872,491.08,34.97,2002,95627,2,04-05-2024,Europe
13387,TechNova_13387,Technology,Canada,3502,466.06,25.51,2010,100248,0.6,13-12-2025,North America
13388,RetailHub_13388,Retail,USA,940,434.78,28.29,2014,37656,0.2,23-08-2025,North America
13389,BuildWorks_13389,Manufacturing,India,833,224.3,44.19,2011,44815,2.5,16-01-2026,Asia
13390,MediCorp_13390,Healthcare,Germany,4165,998.99,42.5,2013,69497,4.9,29-05-2025,Europe
13391,FinTrust_13391,Finance,Canada,5051,994.03,31.65,2006,11531,1.8,04-11-2024,North America
13392,TechNova_13392,Technology,USA,4369,646.27,43.64,2003,77947,2.4,11-08-2024,North America
13393,RetailHub_13393,Retail,India,3586,855.5,13.39,2008,8616,1.2,21-07-2025,Asia
13394,BuildWorks_13394,Manufacturing,Germany,4911,240.95,20.33,1994,83842,5,18-07-2024,Europe
13395,MediCorp_13395,Healthcare,Canada,4280,747.73,32.46,2016,43284,2.2,28-01-2025,North America
13396,FinTrust_13396,Finance,USA,935,283.47,21.92,1995,95283,2.4,26-09-2024,North America
13397,TechNova_13397,Technology,India,2271,1034.69,16.17,2006,97235,3.8,01-06-2024,Asia
13398,RetailHub_13398,Retail,Germany,3987,371.86,44.02,2018,56573,3.2,13-10-2025,Europe
13399,BuildWorks_13399,Manufacturing,Canada,1940,69.87,13.39,2001,7790,0.5,18-12-2024,North America
13400,MediCorp_13400,Healthcare,USA,4872,317.05,28.57,1992,62750,3.3,16-06-2025,North America
13401,FinTrust_13401,Finance,India,4727,543.29,26.7,2006,48769,3.3,10-03-2025,Asia
13402,TechNova_13402,Technology,Germany,3484,347.41,41.66,2008,2388,2.2,19-03-2024,Europe
13403,RetailHub_13403,Retail,Canada,1045,227.22,44.94,2013,27841,1.7,17-02-2024,North America
13404,BuildWorks_13404,Manufacturing,USA,2808,684.67,36.34,2017,45824,3.8,01-08-2025,North America
13405,MediCorp_13405,Healthcare,India,3468,318.03,21.15,2009,69569,4.2,12-02-2026,Asia
13406,FinTrust_13406,Finance,Germany,4178,653.27,42.79,2019,93022,4.8,27-05-2024,Europe
13407,TechNova_13407,Technology,Canada,4922,437.86,18.65,2006,42896,3,02-06-2024,North America
13408,RetailHub_13408,Retail,USA,1760,239.29,27.82,2015,8599,3.6,03-08-2025,North America
13409,BuildWorks_13409,Manufacturing,India,3771,397.86,24.42,2012,28855,1.8,11-02-2025,Asia
13410,MediCorp_13410,Healthcare,Germany,2678,231.17,24.79,1998,49816,3.2,16-08-2024,Europe
13411,FinTrust_13411,Finance,Canada,613,507.65,23.9,1993,36590,4.7,27-06-2024,North America
13412,TechNova_13412,Technology,USA,3596,470.79,38.63,2006,93413,4.6,19-11-2024,North America
13413,RetailHub_13413,Retail,India,1598,1020.51,42.83,2018,4739,0.3,29-12-2025,Asia
13414,BuildWorks_13414,Manufacturing,Germany,4430,784.83,34.81,2015,25966,3.4,11-11-2025,Europe
13415,MediCorp_13415,Healthcare,Canada,1996,236.12,14.86,2011,69997,0.5,22-01-2025,North America
13416,FinTrust_13416,Finance,USA,2783,912.85,33.4,2011,65383,1.3,31-08-2025,North America
13417,TechNova_13417,Technology,India,1665,480.8,37.4,2018,75008,2.8,23-04-2025,Asia
13418,RetailHub_13418,Retail,Germany,4684,201.8,17.67,1994,28560,3.5,26-09-2024,Europe
13419,BuildWorks_13419,Manufacturing,Canada,4322,331.9,9.4,1994,25794,0.2,21-09-2024,North America
13420,MediCorp_13420,Healthcare,USA,4429,148.55,16.3,1994,94564,2.1,07-01-2025,North America
13421,FinTrust_13421,Finance,India,599,730.33,7.63,2001,66633,4.3,03-01-2026,Asia
13422,TechNova_13422,Technology,Germany,2185,816.26,32.64,1999,52657,3.4,30-09-2025,Europe
13423,RetailHub_13423,Retail,Canada,3883,673.98,22.86,2005,19737,4.7,25-01-2024,North America
13424,BuildWorks_13424,Manufacturing,USA,3686,610.25,37.29,2001,6669,0.5,23-01-2025,North America
13425,MediCorp_13425,Healthcare,India,2135,214.59,37.15,2011,23603,3.4,15-03-2025,Asia
13426,FinTrust_13426,Finance,Germany,1928,819.12,16.96,1998,21624,1.7,23-11-2024,Europe
13427,TechNova_13427,Technology,Canada,285,687.66,22.57,1993,48581,3.4,04-09-2024,North America
13428,RetailHub_13428,Retail,USA,817,676.73,41.06,1992,27018,1.2,21-09-2025,North America
13429,BuildWorks_13429,Manufacturing,India,1583,1032.24,42.26,2006,50168,1.4,02-06-2025,Asia
13430,MediCorp_13430,Healthcare,Germany,3178,536.29,28.65,1999,85857,3.3,21-11-2025,Europe
13431,FinTrust_13431,Finance,Canada,3548,192.06,26.37,2005,91562,4.2,13-02-2026,North America
13432,TechNova_13432,Technology,USA,4931,512.68,6.64,2014,20099,2,11-02-2025,North America
13433,RetailHub_13433,Retail,India,3621,614.14,36.89,2010,9971,0.3,19-03-2024,Asia
13434,BuildWorks_13434,Manufacturing,Germany,1714,1007.01,29.11,2001,72554,4.8,06-02-2025,Europe
13435,MediCorp_13435,Healthcare,Canada,524,261.82,16.3,2019,28861,2.1,20-09-2024,North America
13436,FinTrust_13436,Finance,USA,1080,587.39,15.81,1998,48583,0.7,03-06-2025,North America
13437,TechNova_13437,Technology,India,959,458.23,28.12,2012,52690,1.4,30-10-2024,Asia
13438,RetailHub_13438,Retail,Germany,422,186.66,9,2016,59693,4.8,25-02-2025,Europe
13439,BuildWorks_13439,Manufacturing,Canada,2484,988.26,15.47,2004,57098,2.9,16-09-2025,North America
13440,MediCorp_13440,Healthcare,USA,3912,915.33,21.17,2016,70014,2.6,20-12-2025,North America
13441,FinTrust_13441,Finance,India,3098,464.52,39.9,1991,1098,2.6,19-04-2025,Asia
13442,TechNova_13442,Technology,Germany,2224,326.48,11.53,2016,53445,3.4,24-03-2025,Europe
13443,RetailHub_13443,Retail,Canada,4512,273.27,30.03,2017,76454,5,11-02-2024,North America
13444,BuildWorks_13444,Manufacturing,USA,1755,301.5,25.19,2013,50302,1.6,19-05-2025,North America
13445,MediCorp_13445,Healthcare,India,821,591.07,44.16,1993,33040,4,12-07-2024,Asia
13446,FinTrust_13446,Finance,Germany,3149,924.6,35.89,2010,68574,4.3,05-02-2025,Europe
13447,TechNova_13447,Technology,Canada,1631,983.21,24.08,2002,79812,4.3,17-01-2024,North America
13448,RetailHub_13448,Retail,USA,4107,168.14,9.31,2001,68743,3.8,20-09-2024,North America
13449,BuildWorks_13449,Manufacturing,India,4663,397.9,5.56,2013,19542,2.6,06-02-2025,Asia
13450,MediCorp_13450,Healthcare,Germany,5090,366.5,9.72,1994,100179,2.6,03-09-2025,Europe
13451,FinTrust_13451,Finance,Canada,4779,112.58,14.12,1999,52454,2.8,18-03-2025,North America
13452,TechNova_13452,Technology,USA,1278,1047.34,7.06,2003,13750,0.7,03-12-2025,North America
13453,RetailHub_13453,Retail,India,5043,132.16,10.23,2006,94563,0.2,13-10-2024,Asia
13454,BuildWorks_13454,Manufacturing,Germany,3368,129.7,13.92,2010,72919,1.4,27-06-2024,Europe
13455,MediCorp_13455,Healthcare,Canada,884,157.96,23.04,1994,100214,1.2,23-12-2024,North America
13456,FinTrust_13456,Finance,USA,2692,605.55,33.86,2008,25767,4.3,26-01-2026,North America
13457,TechNova_13457,Technology,India,4990,940.16,36.91,2007,33247,3,19-05-2025,Asia
13458,RetailHub_13458,Retail,Germany,4087,138.63,28.47,2003,65140,0.5,11-07-2025,Europe
13459,BuildWorks_13459,Manufacturing,Canada,5099,419.88,29.21,2019,50612,4.5,05-03-2025,North America
13460,MediCorp_13460,Healthcare,USA,3769,737.84,29.63,2018,74874,4.7,24-04-2024,North America
13461,FinTrust_13461,Finance,India,1676,524.98,21.8,2015,53172,3.8,05-03-2024,Asia
13462,TechNova_13462,Technology,Germany,3361,416.01,7.25,2013,8290,1.6,22-11-2025,Europe
13463,RetailHub_13463,Retail,Canada,4312,773.78,30.42,2006,90479,4,17-01-2026,North America
13464,BuildWorks_13464,Manufacturing,USA,2882,656.13,15.51,2001,75321,0.7,28-12-2024,North America
13465,MediCorp_13465,Healthcare,India,4473,500.3,17.31,2015,2323,1.6,22-03-2025,Asia
13466,FinTrust_13466,Finance,Germany,2933,625,5.53,2017,81737,4.1,03-04-2024,Europe
13467,TechNova_13467,Technology,Canada,2228,576.79,17.56,1990,42763,2.2,15-11-2024,North America
13468,RetailHub_13468,Retail,USA,1105,782.28,17.71,2007,37533,3.8,13-02-2025,North America
13469,BuildWorks_13469,Manufacturing,India,4487,501.18,24.74,2005,24881,0.8,09-10-2024,Asia
13470,MediCorp_13470,Healthcare,Germany,3182,412.15,41.97,1996,50566,1.6,28-11-2025,Europe
13471,FinTrust_13471,Finance,Canada,185,418.69,41.18,1994,26611,2.9,22-11-2025,North America
13472,TechNova_13472,Technology,USA,4408,1036.57,33.93,2005,21646,1.5,07-02-2024,North America
13473,RetailHub_13473,Retail,India,1160,818.71,19.68,2001,92237,3.8,31-01-2025,Asia
13474,BuildWorks_13474,Manufacturing,Germany,4103,866.04,36.62,2018,29126,0.6,28-04-2024,Europe
13475,MediCorp_13475,Healthcare,Canada,4429,391.66,6.01,2005,19627,2.1,13-05-2024,North America
13476,FinTrust_13476,Finance,USA,3040,780.91,5.42,2007,88985,2.9,20-06-2025,North America
13477,TechNova_13477,Technology,India,4162,504.28,23.49,1994,71316,4.2,02-12-2024,Asia
13478,RetailHub_13478,Retail,Germany,2332,737.96,41.79,1994,18813,2,26-06-2024,Europe
13479,BuildWorks_13479,Manufacturing,Canada,2286,187.39,20.16,2018,75496,0.2,16-01-2025,North America
13480,MediCorp_13480,Healthcare,USA,5035,884.29,9.97,1992,60928,3.6,31-12-2024,North America
13481,FinTrust_13481,Finance,India,4367,314.91,43.63,1996,6158,4.3,28-10-2024,Asia
13482,TechNova_13482,Technology,Germany,1676,153.63,43.55,2016,57811,3.1,24-09-2024,Europe
13483,RetailHub_13483,Retail,Canada,3774,427.83,32.95,2007,36274,1.8,27-05-2024,North America
13484,BuildWorks_13484,Manufacturing,USA,4086,96.41,42.75,1996,97909,1,11-10-2024,North America
13485,MediCorp_13485,Healthcare,India,2662,405.31,34.14,2007,5442,2.3,17-04-2024,Asia
13486,FinTrust_13486,Finance,Germany,1073,205.98,7.49,1990,4254,1,30-10-2024,Europe
13487,TechNova_13487,Technology,Canada,1072,123.48,38.84,2002,79533,0.4,01-06-2024,North America
13488,RetailHub_13488,Retail,USA,2264,414.51,43.04,1997,34210,2.5,21-02-2025,North America
13489,BuildWorks_13489,Manufacturing,India,3945,153.3,7.04,2009,16794,1.5,15-09-2025,Asia
13490,MediCorp_13490,Healthcare,Germany,1050,435.4,28.79,2000,77486,4.4,09-08-2024,Europe
13491,FinTrust_13491,Finance,Canada,2416,969.61,15.66,2014,52350,1.2,17-05-2024,North America
13492,TechNova_13492,Technology,USA,1743,642.41,25.57,2008,70884,1.1,18-01-2024,North America
13493,RetailHub_13493,Retail,India,1441,724.48,39.47,1998,80340,3.8,23-02-2026,Asia
13494,BuildWorks_13494,Manufacturing,Germany,4471,720.05,36.12,2004,6435,1.2,29-06-2024,Europe
13495,MediCorp_13495,Healthcare,Canada,1977,174.11,32.5,2011,69284,2.4,22-03-2025,North America
13496,FinTrust_13496,Finance,USA,3772,216.18,37,2001,88974,0.6,06-07-2024,North America
13497,TechNova_13497,Technology,India,1609,240.34,33.99,1996,37957,2.9,07-11-2024,Asia
13498,RetailHub_13498,Retail,Germany,2568,974.06,29.88,2010,35591,4.9,29-12-2024,Europe
13499,BuildWorks_13499,Manufacturing,Canada,4045,507.4,10.69,1993,83256,3.6,10-05-2024,North America
13500,MediCorp_13500,Healthcare,USA,3707,398.04,24.65,2010,53279,4.7,22-05-2024,North America
13501,FinTrust_13501,Finance,India,1755,70.38,36.16,2009,47111,4.3,26-12-2025,Asia
13502,TechNova_13502,Technology,Germany,365,58.72,32.41,2018,75229,4.7,26-10-2024,Europe
13503,RetailHub_13503,Retail,Canada,4655,330.57,16.47,2019,80761,2.5,21-08-2025,North America
13504,BuildWorks_13504,Manufacturing,USA,4018,193.06,10.1,1996,93546,2.7,06-06-2024,North America
13505,MediCorp_13505,Healthcare,India,4443,416.81,17.36,2007,91437,0.7,06-02-2025,Asia
13506,FinTrust_13506,Finance,Germany,1270,783.58,40.46,2014,52051,2.5,13-12-2024,Europe
13507,TechNova_13507,Technology,Canada,3653,516.49,41.55,2003,46130,1.4,13-12-2025,North America
13508,RetailHub_13508,Retail,USA,2335,442.56,18.3,2009,64856,0.2,03-02-2024,North America
13509,BuildWorks_13509,Manufacturing,India,5081,750.9,30.69,2014,63943,1.3,02-05-2024,Asia
13510,MediCorp_13510,Healthcare,Germany,575,1015.32,17.76,1998,85184,2.7,28-04-2025,Europe
13511,FinTrust_13511,Finance,Canada,2635,682.75,34.82,1994,68159,1.6,28-04-2024,North America
13512,TechNova_13512,Technology,USA,3700,463.26,34,2016,59000,2,01-01-2024,North America
13513,RetailHub_13513,Retail,India,3162,277,38,1991,32470,2.3,07-12-2024,Asia
13514,BuildWorks_13514,Manufacturing,Germany,4499,698.67,31.38,2000,85393,2.9,17-12-2024,Europe
13515,MediCorp_13515,Healthcare,Canada,2145,817.98,10.03,2010,75715,1.5,19-03-2024,North America
13516,FinTrust_13516,Finance,USA,4567,161.68,5.98,1990,44872,1.7,15-08-2024,North America
13517,TechNova_13517,Technology,India,1061,254.22,39.64,2000,57823,4.3,28-04-2025,Asia
13518,RetailHub_13518,Retail,Germany,589,964.63,40.07,2015,1266,1.2,12-10-2024,Europe
13519,BuildWorks_13519,Manufacturing,Canada,1281,536.33,10.15,1998,28690,1.2,30-01-2024,North America
13520,MediCorp_13520,Healthcare,USA,3141,669.14,16.92,2017,85665,3.3,12-12-2025,North America
13521,FinTrust_13521,Finance,India,1588,721.54,25.92,2003,40117,2.7,25-01-2024,Asia
13522,TechNova_13522,Technology,Germany,1963,357.92,30.29,2019,72784,2.9,12-07-2024,Europe
13523,RetailHub_13523,Retail,Canada,2064,351.27,40.09,2005,89153,1.1,01-06-2024,North America
13524,BuildWorks_13524,Manufacturing,USA,3108,212.51,28.87,2010,31655,2.5,04-01-2024,North America
13525,MediCorp_13525,Healthcare,India,2387,773.55,39.29,2004,78719,3.9,07-04-2024,Asia
13526,FinTrust_13526,Finance,Germany,2561,145.26,19.16,2015,26261,2.9,14-01-2025,Europe
13527,TechNova_13527,Technology,Canada,349,773.28,15.27,1995,79795,0.4,11-11-2024,North America
13528,RetailHub_13528,Retail,USA,2577,623.86,23.89,2012,48413,3.8,31-10-2025,North America
13529,BuildWorks_13529,Manufacturing,India,3341,140.84,22.82,1992,31173,2.7,19-12-2025,Asia
13530,MediCorp_13530,Healthcare,Germany,3182,148.28,34.5,2002,76342,2.2,16-10-2024,Europe
13531,FinTrust_13531,Finance,Canada,4252,423.29,19.31,1996,82172,4.3,30-04-2024,North America
13532,TechNova_13532,Technology,USA,3807,470.62,23.09,2016,69847,1,22-08-2024,North America
13533,RetailHub_13533,Retail,India,1796,764.3,36.7,1991,14457,0.7,26-07-2025,Asia
13534,BuildWorks_13534,Manufacturing,Germany,531,598.15,29.57,2018,73619,0.5,19-01-2025,Europe
13535,MediCorp_13535,Healthcare,Canada,4359,89.84,16.25,2000,65626,3.2,14-03-2024,North America
13536,FinTrust_13536,Finance,USA,611,379.63,26.01,1992,12453,0.7,30-09-2024,North America
13537,TechNova_13537,Technology,India,2645,717.49,11.97,2006,66552,3.9,14-01-2026,Asia
13538,RetailHub_13538,Retail,Germany,4761,557.12,20.47,2005,90101,1.9,03-02-2026,Europe
13539,BuildWorks_13539,Manufacturing,Canada,3304,355.65,33.85,2007,93280,4.8,13-10-2024,North America
13540,MediCorp_13540,Healthcare,USA,4360,966.6,44.61,2017,28283,2.3,09-06-2025,North America
13541,FinTrust_13541,Finance,India,4342,697.69,27.41,1991,83642,2.2,04-05-2025,Asia
13542,TechNova_13542,Technology,Germany,4927,812.12,35.06,2015,12566,4.6,30-06-2025,Europe
13543,RetailHub_13543,Retail,Canada,1680,158.23,34.28,1990,32329,4.7,06-01-2026,North America
13544,BuildWorks_13544,Manufacturing,USA,4366,1010.95,13.97,2013,1941,4.7,05-10-2024,North America
13545,MediCorp_13545,Healthcare,India,3970,772.89,14.88,2016,54736,2.3,30-01-2026,Asia
13546,FinTrust_13546,Finance,Germany,583,498.4,43.31,2002,99199,1.8,01-02-2026,Europe
13547,TechNova_13547,Technology,Canada,2935,500.66,24.66,2017,31713,3,16-03-2024,North America
13548,RetailHub_13548,Retail,USA,4444,418.46,5.61,2007,59176,4,29-03-2025,North America
13549,BuildWorks_13549,Manufacturing,India,5061,1039.84,35.82,1996,83249,2.6,14-09-2025,Asia
13550,MediCorp_13550,Healthcare,Germany,3362,381.13,8.93,1990,89959,1.4,25-10-2024,Europe
13551,FinTrust_13551,Finance,Canada,3573,364.53,38,2012,58298,0.3,11-03-2024,North America
13552,TechNova_13552,Technology,USA,1187,193.66,43.74,2007,78091,4.7,23-07-2025,North America
13553,RetailHub_13553,Retail,India,4689,559.54,10.71,2017,6400,3.5,03-11-2025,Asia
13554,BuildWorks_13554,Manufacturing,Germany,2088,421.79,24.38,1993,86335,3.8,19-10-2024,Europe
13555,MediCorp_13555,Healthcare,Canada,772,686.24,8.46,2006,57713,3.9,02-05-2025,North America
13556,FinTrust_13556,Finance,USA,2206,838.5,5.45,1997,58074,3.3,14-06-2025,North America
13557,TechNova_13557,Technology,India,1909,1000.42,34.04,2002,40388,0.6,12-11-2025,Asia
13558,RetailHub_13558,Retail,Germany,4022,203.36,6.05,2002,85302,0.5,28-11-2025,Europe
13559,BuildWorks_13559,Manufacturing,Canada,1804,169.36,37.85,1998,1551,1.6,27-06-2024,North America
13560,MediCorp_13560,Healthcare,USA,2731,64.09,18.71,1996,91363,0.5,10-08-2024,North America
13561,FinTrust_13561,Finance,India,2820,587.06,23.97,1996,89072,1.9,24-07-2025,Asia
13562,TechNova_13562,Technology,Germany,4826,809.76,33.6,1993,870,0.9,23-10-2025,Europe
13563,RetailHub_13563,Retail,Canada,1679,1005.21,5.32,2004,60766,2.9,20-05-2025,North America
13564,BuildWorks_13564,Manufacturing,USA,480,297.2,36.42,2000,37883,1.4,22-01-2025,North America
13565,MediCorp_13565,Healthcare,India,136,660.08,30.62,2005,47234,2.3,06-08-2025,Asia
13566,FinTrust_13566,Finance,Germany,803,458.16,12.86,2005,18316,4.4,28-05-2024,Europe
13567,TechNova_13567,Technology,Canada,271,123.37,29.22,2001,81968,4.3,25-12-2025,North America
13568,RetailHub_13568,Retail,USA,2112,710.32,25.12,2015,36454,4.4,07-12-2024,North America
13569,BuildWorks_13569,Manufacturing,India,3309,717.47,19.15,2011,4560,0.6,25-06-2024,Asia
13570,MediCorp_13570,Healthcare,Germany,1550,992.93,23.17,2012,81791,1.3,16-08-2024,Europe
13571,FinTrust_13571,Finance,Canada,3255,440.94,12.66,2007,34466,4.7,03-02-2024,North America
13572,TechNova_13572,Technology,USA,2142,638.09,29.64,2009,38104,1.3,21-10-2025,North America
13573,RetailHub_13573,Retail,India,556,209.83,7.28,2016,53820,2.9,01-01-2025,Asia
13574,BuildWorks_13574,Manufacturing,Germany,1796,621.69,20.55,2018,61378,0.2,05-05-2025,Europe
13575,MediCorp_13575,Healthcare,Canada,2467,432.15,7.81,2017,66100,2.7,24-10-2024,North America
13576,FinTrust_13576,Finance,USA,2623,207.02,36.59,1990,16883,1.9,29-06-2025,North America
13577,TechNova_13577,Technology,India,1854,409.3,10.62,1999,99971,2,02-04-2024,Asia
13578,RetailHub_13578,Retail,Germany,3072,852.3,22.12,1999,55916,3.4,19-09-2025,Europe
13579,BuildWorks_13579,Manufacturing,Canada,4144,114.31,28.54,2015,36737,3.4,04-11-2025,North America
13580,MediCorp_13580,Healthcare,USA,3450,373.9,13.59,1997,61062,0.7,07-05-2025,North America
13581,FinTrust_13581,Finance,India,539,1033.55,39.83,2013,25895,1.4,08-11-2024,Asia
13582,TechNova_13582,Technology,Germany,1105,257.33,42.19,2017,47182,1.2,06-12-2025,Europe
13583,RetailHub_13583,Retail,Canada,4947,907.72,44.88,2015,2113,3.9,24-01-2024,North America
13584,BuildWorks_13584,Manufacturing,USA,2375,361.11,37.73,2011,71379,4.6,03-01-2024,North America
13585,MediCorp_13585,Healthcare,India,293,177.81,25.15,2001,21278,2.1,08-01-2026,Asia
13586,FinTrust_13586,Finance,Germany,4283,516.93,9.47,2016,48038,1.4,17-06-2024,Europe
13587,TechNova_13587,Technology,Canada,1451,282.19,11.78,2018,51041,4.2,17-06-2024,North America
13588,RetailHub_13588,Retail,USA,3754,984.06,36.82,1997,99607,1.1,25-05-2024,North America
13589,BuildWorks_13589,Manufacturing,India,2623,813.39,10.25,2000,15441,4.4,15-10-2024,Asia
13590,MediCorp_13590,Healthcare,Germany,3359,596.24,35.56,2013,66028,4.2,16-09-2025,Europe
13591,FinTrust_13591,Finance,Canada,3962,373.68,26.6,2019,40043,0.2,30-05-2024,North America
13592,TechNova_13592,Technology,USA,3470,379.27,36.02,2002,86864,4.6,12-03-2025,North America
13593,RetailHub_13593,Retail,India,1648,950.04,33.05,1997,79082,4.1,28-11-2025,Asia
13594,BuildWorks_13594,Manufacturing,Germany,2880,1011.49,22.69,1998,99796,3.2,04-06-2025,Europe
13595,MediCorp_13595,Healthcare,Canada,519,659.42,7.04,2012,78357,4.7,11-01-2026,North America
13596,FinTrust_13596,Finance,USA,3585,264.05,29,2004,22332,0.4,26-01-2025,North America
13597,TechNova_13597,Technology,India,1679,1027.2,18.16,1990,51066,3.7,28-06-2024,Asia
13598,RetailHub_13598,Retail,Germany,2342,912.66,12.25,2018,10110,2,01-11-2025,Europe
13599,BuildWorks_13599,Manufacturing,Canada,4651,580.31,22.62,2018,92385,2.2,08-01-2026,North America
13600,MediCorp_13600,Healthcare,USA,1852,940.69,16.21,1997,74758,3.4,23-08-2025,North America
13601,FinTrust_13601,Finance,India,1334,537.6,19.3,2000,87810,0.6,22-09-2025,Asia
13602,TechNova_13602,Technology,Germany,298,229.24,36.97,2008,15911,2.2,05-04-2024,Europe
13603,RetailHub_13603,Retail,Canada,4656,457.24,40.14,2003,100088,2.8,03-06-2024,North America
13604,BuildWorks_13604,Manufacturing,USA,2108,172.74,15.13,2011,11942,4.9,16-03-2024,North America
13605,MediCorp_13605,Healthcare,India,4095,910.16,23.16,2014,73031,3.1,08-01-2025,Asia
13606,FinTrust_13606,Finance,Germany,507,170.63,9.98,1992,7843,1.7,21-12-2024,Europe
13607,TechNova_13607,Technology,Canada,1554,412.36,19.09,2010,38640,3.6,12-10-2025,North America
13608,RetailHub_13608,Retail,USA,1687,311.74,9.46,2019,67372,1.1,08-01-2026,North America
13609,BuildWorks_13609,Manufacturing,India,2465,1003.28,37.24,1998,1887,1.3,31-07-2024,Asia
13610,MediCorp_13610,Healthcare,Germany,3759,618.56,42.96,2017,18126,2.6,11-04-2024,Europe
13611,FinTrust_13611,Finance,Canada,281,977.07,15.23,1994,95420,3.3,20-02-2025,North America
13612,TechNova_13612,Technology,USA,3978,162.83,37.91,1997,72973,2.7,08-08-2025,North America
13613,RetailHub_13613,Retail,India,593,761.75,37.01,2015,43057,2.1,14-10-2024,Asia
13614,BuildWorks_13614,Manufacturing,Germany,1321,890.32,10.98,2009,56347,0.2,13-02-2026,Europe
13615,MediCorp_13615,Healthcare,Canada,4430,321.47,26.15,2003,35443,4.8,11-03-2024,North America
13616,FinTrust_13616,Finance,USA,174,349.51,22.92,1992,89083,0.5,01-12-2024,North America
13617,TechNova_13617,Technology,India,613,229.13,37.6,2016,95321,1.6,29-08-2024,Asia
13618,RetailHub_13618,Retail,Germany,3530,1034.22,44.89,2018,36320,4.4,10-05-2024,Europe
13619,BuildWorks_13619,Manufacturing,Canada,254,454.82,9.84,2015,49964,3.2,22-01-2025,North America
13620,MediCorp_13620,Healthcare,USA,1759,133.84,14.6,2014,25585,1.8,19-08-2024,North America
13621,FinTrust_13621,Finance,India,2225,358.69,36.43,2012,71552,2.1,29-08-2025,Asia
13622,TechNova_13622,Technology,Germany,1137,794.98,35.04,2005,22551,2.1,01-02-2025,Europe
13623,RetailHub_13623,Retail,Canada,3240,269.78,43.46,2018,92572,0.3,30-09-2024,North America
13624,BuildWorks_13624,Manufacturing,USA,4174,503.16,31.9,2014,40061,3.2,02-11-2025,North America
13625,MediCorp_13625,Healthcare,India,2471,171.59,32.26,1990,56515,4.5,20-04-2025,Asia
13626,FinTrust_13626,Finance,Germany,595,220.99,13.11,2009,62301,0.5,19-04-2025,Europe
13627,TechNova_13627,Technology,Canada,909,54.27,15.93,2018,42166,2.6,15-03-2024,North America
13628,RetailHub_13628,Retail,USA,2976,665.3,40.89,2001,49340,0.5,02-02-2025,North America
13629,BuildWorks_13629,Manufacturing,India,865,199.88,17.04,2007,30123,0.7,15-05-2024,Asia
13630,MediCorp_13630,Healthcare,Germany,1749,413.34,18.61,2007,54659,1.6,15-04-2025,Europe
13631,FinTrust_13631,Finance,Canada,3824,626.06,7.79,2006,18630,2.2,04-05-2025,North America
13632,TechNova_13632,Technology,USA,1466,920.51,16.11,2002,13670,1,17-02-2026,North America
13633,RetailHub_13633,Retail,India,2440,552.28,37.64,1990,61893,0.4,25-03-2025,Asia
13634,BuildWorks_13634,Manufacturing,Germany,4676,311.58,26.7,2006,62246,2.7,18-11-2024,Europe
13635,MediCorp_13635,Healthcare,Canada,5086,617.92,39.99,1997,55398,4.4,11-07-2025,North America
13636,FinTrust_13636,Finance,USA,625,601.96,37.28,1996,11981,3.9,20-04-2024,North America
13637,TechNova_13637,Technology,India,2506,854.48,11.65,1993,71782,1.5,27-05-2024,Asia
13638,RetailHub_13638,Retail,Germany,787,328.3,8.83,1991,88602,0.2,15-05-2025,Europe
13639,BuildWorks_13639,Manufacturing,Canada,3199,503.82,20.65,1991,28025,0.9,10-02-2025,North America
13640,MediCorp_13640,Healthcare,USA,693,910.88,40.68,1996,84916,0.7,18-10-2025,North America
13641,FinTrust_13641,Finance,India,2369,743.6,8.8,2008,36909,1.1,14-08-2024,Asia
13642,TechNova_13642,Technology,Germany,489,1020.1,36.08,2014,93416,0.8,04-10-2024,Europe
13643,RetailHub_13643,Retail,Canada,2268,625.66,5.06,1993,18648,2.7,17-01-2026,North America
